ObjectNumber,Title,ObjectName,Description
RV-5526-64,BABA MASKER,baba masker,"Dit masker is gemaakt door Nikolak in 1974 ; De totem van de clan is ""wama""**(witte kaketoe). De persoonlijke naam van het masker is Wolinimbil, ""baba""** van de ""wama""** clan.  Om de ogen ligt een witte richel. De neus is gevormd uit een korte opstaande rand in het midden van het gezicht met aan de onderkant een lus waar een houten stokje ""tama paku""** doorheen zit. Dit is een versiering voor de ""ngwall ndu""** (mannelijke mythische voorouder). Op het achterhoofd zit een conisch uitstulpsel en aan de zijkant van het hoofd zijn apart gevlochten oren bevestigd in de vorm van concave schijven. De verticale witte streepjes op de diadeemvormige opstaande rand boven het hoofd stellen ""wasenimbi"" (hondetanden) voor, op een  achtergrond van ""simuk""**  dat een hoofdtooi van getrimde casuarisveren voorstelt. De mond is gevormd door een opengevlochten driehoek met daaronder een motief ""matsjango""** dat volgens Yapimi kwijl van betelsap voorstelt.
Beschrijving: Jara Hulkenberg (vooral gebasseerd op veldaantekeningen D. Smidt1987, bij serie 5526).
In deze beschrijving worden termen uit de Abelam taal met ** aangegeven.
Zie voor meer informatie M-24.

Abelam technieken: Binnen de Sepik regio zijn de Abelam uniek door de combinatie van heldere, kleurrijke motiefschilderingen op de kunstvoorwerpen. De objecten zijn mensachtige figuren die niet alleen geesten representeren maar ook bloemen, vogels, insecten, slangen en andere dieren. Een beperkt aantal decoratieve figuren zoals de spiraal, heraldische figuren en driehoeken worden gevonden in alle artistieke voorwerpen. Het meeste artistieke wordt uitgevoerd als deel van de geestenverering of de yam cult. Abelam kunsttechnieken bestaan uit houtsnijden, verven, graveren en vlechten. De laatstgenoemde techniek wordt het meest gebruikt bij het vervaardigen van de rotan of rieten maskers. De mannen geloven dat ze stil moeten zijn om deze objecten succesvol te kunnen schilderen. Een storing zou niet alleen vrouwen laten weten wat er gebeurt, maar ook de geesten wegjagen. Magie wordt gebruikt om verf mooi en helder te maken; witte stenen, oranje vruchten en veelgekleurde bladeren op de vloer voor het houtstuk wordt gedacht de verf te verhelderen. Geel en wit bestaan uit oker gemixt met water. Zwart is houtskool van de bodem van pannen. Rood komt van een oker maar de geprefereerde vorm is van een rottende portie van boomsoorten. Wanneer deze gedroogd zijn, vormt dit een helder rood. Sommige volkeren waren gespecialiseerd in het verkrijgen van deze kleur en ruilden deze voor schelp-ringen of vandaag de dag voor geld. 

Ceremonieën: De dorpelingen zijn verdeeld in ceremoniële groepen, ‘ara’ genoemd. Elke man in een ara heeft een ceremoniële partner, ofwel een ‘saambëra’ uit een andere groep, met wie hij officieel een verbintenis heeft door het competitieve uitwisselen van varkens en gedecoreerde yams (jamswortelen). De ander rol van de ceremoniële partner saambëra is het actief participeren in de initiatie van de partners zoon. Georganiseerd in vier fases binnen de levensduur van een generatie is de cyclus van initiaties een van de belangrijkste gelegenheden om schilderingen, houtsnijwerken en lichaamsdecoraties te produceren. Niet alleen in het eigen dorp, maar ook in de buurtgelegen gebieden. Tijdens de initiaties worden de jongens afgezonderd en verborgen voor de rest van het dorp in een afgeschermd gebied voor een periode van meerdere maanden. Ze worden gevoerd en onderwezen door hun vaders saambëra, en er worden aan hen visuele materialen uit de spirituele wereld laten zien. Veel van deze maskers, houtsnijwerken en schilderingen hebben inmiddels de westerse wereld bereikt. Na de maandenlange afzondering volgt de initiatieceremonie in de ‘korambu’, het ceremoniële huis. De laatste stap is van groot sociaal en visueel belang; de rijkelijk uitgedoste jongemannen worden verlost van hun afzondering tijdens een publieke ceremonie voor de korambu, met behulp van de maskers, liederen en muziek. Elke initiatie is anders, maar er zijn enkele elementen die altijd terugkeren: het verbouwen van jamswortelen voor de uitwisselingen, het houtsnijden en schilderen van spirituele figuren, het vlechten en schilderen van decoratie voor de korambu, de objecten worden in de korambu geplaatst, beproevingen voor de jongemannen die geïnitieerd zullen worden, en tenslotte het  feesten en dansen, voor zowel mannen als vrouwen. De beschilderde objecten in de korambu worden ‘Maira’ genoemd, letterlijk ‘geheim’. Opvallend is dat veel van de attributen voor de rituelen van de Abelam dagen hebben gekost om ze te maken, maar slechts een pas uur na de rituelen weer vernietigd worden. 

Betekenis: Abelam maskers en beelden zijn zeer herkenbaar door de eenheid van stijl: de opvallende semigeometrische ontwerpen. Aan de andere kant bestaat er geen uitvoerige verbale interpretatie van de betekenis van het uitgebeelde. Er zijn geen vertellingen of mythologie die een uitleg verschaffen over de betekenis van de beelden en maskers. Ook hier is een duidelijk verschil met het Westerse zichtbaar; voor de Abelam is er geen automatische relatie tussen visuele representaties en verbale betekenis. Hierdoor ontstaat niet een duidelijke betekenis, maar een wereld vol dubbelzinnige associaties en interpretaties, waar de aanschouwer zelf betekenis aan kan geven, zonder direct de drang te voelen deze verbaal te verwoorden. 

Neuzen: Zowel de Abelam als Wosera maskers zijn veelvuldig gerepresenteerd met een grote hoekige snavel van de neushoornvogel boven het hoofd afgebeeld. Dit zijn de enige volkeren in het Noorden van het Sepik gebied die deze hoekige punt als artistiek en symbolische figuur gebruikt. Vogels worden door Abelam gebruikt om verschillende clans te representeren; ze figureren als het ware als vlag van een gemeenschap. Het gebruik van een opvallende hoek ziet men terug in de lange puntige neus van het ‘mosquito’ masker. Dit is in werkelijkheid een directe verwijzing naar een mannelijke geest genaamd ‘parak’ of ‘brag’. De parak of brag geest is nauw betrokken bij initiatie ceremonies van de jonge mannen in wording en bij het jagen. Het wordt gedacht dat de parak het spel toont aan de jager terwijl hij het verborgen houdt voor vreemden. Origineel komen dergelijke maskers uit het binnenland Mambe. In het lage Sepik gebied, is het algemeen geaccepteerd dat lange puntige neuzen spirituele wezens representeren. De korte, realistische neuzen staan voor werkelijke voorouders. 

"
RV-B1-21,Beteltas,sirihtas,
WM-763,,sirihdoos,"inhoud binnendoos : betelnoten in schil & gambirbrokken &
gesneden tabak & opgerold sirihblad
1 = doos ([ST] 2-vaksindeling;[KL] naturel (2 tinten) &
                       zwart)
2 = binnendoos ([ST] 5-vaksindeling;[KL] naturel)
3 = binnendeksel ([KL] naturel)
4 = deksel ([KL] naturel (2 tinten) & zwart;
                  [DE] geometrische figuren w.o. oiale-figuren &
                          andere kruizen (windroos))

"
WM-987,,sirihdoos & inschuivend deksel,"1 = inschuivend deksel
      ([ST] 1-vaksindeling & papier-bekleding (onderzijde)
       [DE] bovenzijde : uitsparingstechniek
       [KL] zwart & wijnrood-naturel (uitsparingstechniek) &
               blauw (bekleding))
2 = doos
      ([ST] bovenrand en binnenzijde met omslingeringsrepen &
               vlechtwerkband (als omlijsting van wanden)
       [DE] wanden : vlechtwerk : geometrische figuren :
               ruiten
               bodem (beide zijden) : uitsparingstechniek
       [KL] naturel & zwart & wijnrood-naturel
               (uitsparingstechniek))
"
TM-3500-207a,METALEN BETELDOOS,Doos (onderdeel),
TM-A-118a,"KALKHOUDER GEMAAKT VAN EEN KALEBAS, WAARIN DE KALK BEWAARD WORDT DIE MEN GEBRUIKT BIJ HET KAUWEN VAN SIRIH, VERSIERD MET EEN INGEBRAND SPRIRAALPATROON, MET EEN KALKSPATEL VAN HOUT",Kalkhouder ; Kalkspatel,"Een kalkkoker is een versierde kalebas gemaakt voor het bewaren van kalk. De patronen zijn in de kalebas gebrand. De kalkhouder wordt afgesloten door een spatel die aan de bovenkant versierd is met snijwerk. De kalk werd ingenomen met deze spatel. 
 
Bijna elke man en vrouw had een kalkhouder in het bezit. Kalk en betelnoten (sirih) waren een genotsmiddel wat opgelikt werd of waarop werd gekauwd. De kalk verzacht de bittere smaak van de sirih. De meeste kalkhouders werden gemaakt van de Lagenaria kalebas. Er zijn twee vormen te onderscheiden: een komkommervorm en een peervorm die voor vrouwen was. De vrouwen van het dorphoofd hadden speciale kalkhouders gemaakt van kokosnoot (Greub, 1992: 118).

Dit object werd verzameld tijdens de Noord-Nieuw-Guinea Expeditie in 1903, naar de leider ook wel Wichmann Expeditie genoemd.

Vervaardiging
De kalebassen werden met een lang puntig stuk hout schoon geschraapt. De buitenkant werd met zand schoongemaakt. Daarna werden de kalebassen op een stok in de zon gezet waar ze hun gele kleur aan ontlenen (Nova Guinea Vol. III, 1907: 21).
De figuren werden in de schil van de kalebas gebrand. Dit werd door middel van het gloeiende uiteinde van een gescherpte rib van een sagopalmblad gedaan. Op het uiteinde werd voordurend geblazen om het gloeiende te houden. Nadat de kalebassen bewerkt waren, werden ze ingesmeerd met kalk om zo de donkere motieven beter uit te laten komen op de witte achtergrond (Greub, 1992: 118). De mannen produceerden en versierden deze kalkkokers (Nova Guinea Vol. III, 1909-1917: 21).
"
TM-A-118b,"KALKHOUDER GEMAAKT VAN EEN KALEBAS, WAARIN DE KALK BEWWARD WORDT DIE MEN GEBRUIKT BIJ HET KAUWEN VAN SIRIH, VERSIERD MET EEN INGEBRAND SPIRAALPATROON, MET EEN KALKSPATEL VAN HOUT",Kalkhouder ; Kalkspatel,"Op de buik van deze kalkhouder zitten banen met enkele en dubbele spiraalpatronen. Dit object werd verzameld tijdens de Wichmann Expeditie in Noord-Nieuw-Guinea in 1903.

Een kalkkoker is een versierde kalebas gemaakt voor het bewaren van kalk. De spiraalvormige patronen zijn in de kalebas gebrand. De kalkhouder wordt afgesloten door een spatel die aan de bovenkant versierd is met snijwerk. De kalk werd ingenomen met deze spatel. 
 
Bijna elke man en vrouw had een kalkhouder in het bezit. Kalk en betelnoten (sirih) waren een genotsmiddel wat opgelikt werd of waarop werd gekauwd. De kalk verzacht de bittere smaak van de sirih. De meeste kalkhouders werden gemaakt van de Lagenaria kalebas. Er zijn twee vormen te onderscheiden: een komkommervorm en een peervorm die voor vrouwen was. De vrouwen van het dorphoofd hadden speciale kalkhouders gemaakt van kokosnoot (Greub, 1992: 118).


Vervaardiging
De kalebassen werden met een lang puntig stuk hout schoon geschraapt. De buitenkant werd met zand schoongemaakt. Daarna werden de kalebassen op een stok in de zon gezet waar ze hun gele kleur aan ontlenen (Nova Guinea Vol. III, 1907: 21).
De figuren werden in de schil van de kalebas gebrand. Dit werd doormiddel van het gloeiende uiteinde van een gescherpte rib van een sagopalmblad gedaan. Op het uiteinde werd voordurend geblazen om het gloeiende te houden. Nadat de kalebassen bewerkt waren, werden ze ingesmeerd met kalk om zo de donkere motieven beter uit te laten komen op de witte achtergrond (Greub, 1992: 118). De mannen produceerden en versierden deze kalkkokers (Nova Guinea Vol. III, 1909-1917: 21)."
TM-A-118c,"KALKKALEBAS WAARIN DE KALK BEWAARD WORDT DIE MEN GEBRUIKT BIJ HET KAUWEN VAN SIRIH, MET SPATEL",Kalkhouder,"Een kalkkoker is een versierde kalebas gemaakt voor het bewaren van kalk. De spiraalvormige patronen zijn in de kalebas gebrand. De kalkhouder wordt afgesloten door een spatel die aan de bovenkant versierd is met snijwerk. De kalk werd ingenomen met deze spatel. 
 
Bijna elke man en vrouw had een kalkhouder in het bezit. Kalk en betelnoten (sirih) waren een genotsmiddel wat opgelikt werd of waarop werd gekauwd. De kalk verzacht de bittere smaak van de sirih. De meeste kalkhouders werden gemaakt van de Lagenaria kalebas. Er zijn twee vormen te onderscheiden: een komkommervorm en een peervorm die voor vrouwen was. De vrouwen van het dorphoofd hadden speciale kalkhouders gemaakt van kokosnoot (Greub, 1992: 118).
"
TM-A-118d,"KALKHOUDER GEMAAKT VAN EEN KALEBAS, WAARIN DE KALK BEWAARD WORDT DIE MEN GEBRUIKT BIJ HET KAUWEN VAN SIRIH, VERSIERD MET INGEBRANDE PATRONEN, MET EEN KALKSPATEL VAN HOUT",Kalkhouder ; Kalkspatel,"Een kalkkoker is een versierde kalebas gemaakt voor het bewaren van kalk. De spiraalvormige patronen zijn in de kalebas gebrand. De kalkhouder wordt afgesloten door een spatel die aan de bovenkant versierd is met snijwerk. De kalk werd ingenomen met deze spatel. 
 
Bijna elke man en vrouw had een kalkhouder in het bezit. Kalk en betelnoten (sirih) waren een genotsmiddel wat opgelikt werd of waarop werd gekauwd. De kalk verzacht de bittere smaak van de sirih. De meeste kalkhouders werden gemaakt van de Lagenaria kalebas. Er zijn twee vormen te onderscheiden: een komkommervorm en een peervorm die voor vrouwen was. De vrouwen van het dorphoofd hadden speciale kalkhouders gemaakt van kokosnoot (Greub, 1992: 118).

Dit object is verzameld tijdens de  Noord-Nieuw-Guinea van 1903, naar de leider ook wel Wichmann Expeditie genoemd.

Vervaardiging
De kalebassen werden met een lang puntig stuk hout schoon geschraapt. De buitenkant werd met zand schoongemaakt. Daarna werden de kalebassen op een stok in de zon gezet waar ze hun gele kleur aan ontlenen (Nova Guinea Vol. III, 1907: 21).
De figuren werden in de schil van de kalebas gebrand. Dit werd door middel van het gloeiende uiteinde van een gescherpte rib van een sagopalmblad gedaan. Op het uiteinde werd voordurend geblazen om het gloeiende te houden. Nadat de kalebassen bewerkt waren, werden ze ingesmeerd met kalk om zo de donkere motieven beter uit te laten komen op de witte achtergrond (Greub, 1992: 118). De mannen produceerden en versierden deze kalkkokers (Nova Guinea Vol. III, 1909-1917: 21).
"
TM-A-118e,"KALKHOUDER GEMAAKT VAN EEN KALEBAS, WAARIN DE KALK BEWAARD WORDT DIE MEN GEBRUIKT BIJ HET KAUWEN VAN SIRIH, VERSIERD MET EEN INGEBRAND SPIRAALPATROON, MET EEN KALKSPATEL VAN HOUT, VERSIERD MET SNIJWERK",Kalkhouder ; Kalkspatel,"Een kalkkoker is een versierde kalebas gemaakt voor het bewaren van kalk. De spiraalvormige patronen zijn in de kalebas gebrand. De kalkhouder wordt afgesloten door een spatel die aan de bovenkant versierd is met snijwerk. De kalk werd ingenomen met deze spatel. 
 
Bijna elke man en vrouw had een kalkhouder in het bezit. Kalk en betelnoten (sirih) waren een genotsmiddel wat opgelikt werd of waarop werd gekauwd. De kalk verzacht de bittere smaak van de sirih. De meeste kalkhouders werden gemaakt van de Lagenaria kalebas. Er zijn twee vormen te onderscheiden: een komkommervorm en een peervorm die voor vrouwen was. De vrouwen van het dorphoofd hadden speciale kalkhouders gemaakt van kokosnoot (Greub, 1992: 118).

Dit object is verzameld tijdens de  Noord-Nieuw-Guinea van 1903, naar de leider ook wel Wichmann Expeditie genoemd.

Vervaardiging
De kalebassen werden met een lang puntig stuk hout schoon geschraapt. De buitenkant werd met zand schoongemaakt. Daarna werden de kalebassen op een stok in de zon gezet waar ze hun gele kleur aan ontlenen (Nova Guinea Vol. III, 1907: 21).
De figuren werden in de schil van de kalebas gebrand. Dit werd doormiddel van het gloeiende uiteinde van een gescherpte rib van een sagopalmblad gedaan. Op het uiteinde werd voordurend geblazen om het gloeiende te houden. Nadat de kalebassen bewerkt waren, werden ze ingesmeerd met kalk om zo de donkere motieven beter uit te laten komen op de witte achtergrond (Greub, 1992: 118). De mannen produceerden en versierden deze kalkkokers (Nova Guinea Vol. III, 1907: 21).
"
TM-A-118f,"KALKHOUDER GEMAAKT VAN EEN KALEBAS, WAARIN DE KALK BEWAARD WORDT DIE MEN GEBRUIKT BIJ HET KAUWEN VAN SIRIH, VERSIERD MET INGEBRAND SPIRAALPATRONEN, MET EEN KALKSPATEL VAN HOUT, VERSIERD MET EEN MENSFIGUUR",Kalkhouder ; Kalkspatel,"De kalebas is aan de bovenkant versierd met twee rijen spiraalvormen die er ingebrand zijn. De bovenste rij bestaat uit kleine spiralen, de onderste uit grotere langgerekte spiralen. 

Een kalkkoker is een versierde kalebas gemaakt voor het bewaren van kalk. De patronen zijn in de kalebas gebrand. De kalkhouder wordt afgesloten door een spatel die aan de bovenkant versierd is met snijwerk. De kalk werd ingenomen met deze spatel. 
 
Bijna elke man en vrouw had een kalkhouder in het bezit. Kalk en betelnoten (sirih) waren een genotsmiddel wat opgelikt werd of waarop werd gekauwd. De kalk verzacht de bittere smaak van de sirih. De meeste kalkhouders werden gemaakt van de Lagenaria kalebas. Er zijn twee vormen te onderscheiden: een komkommervorm en een peervorm die voor vrouwen was. De vrouwen van het dorphoofd hadden speciale kalkhouders gemaakt van kokosnoot (Greub, 1992: 118).


Vervaardiging
De kalebassen werden met een lang puntig stuk hout schoon geschraapt. De buitenkant werd met zand schoongemaakt. Daarna werden de kalebassen op een stok in de zon gezet waar ze hun gele kleur aan ontlenen (Nova Guinea Vol. III, 1907: 21).
De figuren werden in de schil van de kalebas gebrand. Dit werd door middel van het gloeiende uiteinde van een gescherpte rib van een sagopalmblad gedaan. Op het uiteinde werd voordurend geblazen om het gloeiende te houden. Nadat de kalebassen bewerkt waren, werden ze ingesmeerd met kalk om zo de donkere motieven beter uit te laten komen op de witte achtergrond (Greub, 1992: 118). De mannen produceerden en versierden deze kalkkokers (Nova Guinea Vol. III, 1907: 21)
"
TM-H-33,PINANGSCHAAR,Schaar,"De pinangschaar wordt gebruikt voor het kraken van de betelnoot (ook wel pinangnoot of areca), een ingrediënt van de sirihpruim."
RV-127-41,DRAAGNET  MET KOP VAN TABAKSPIJP,tabakspijp ; tabakszak,"Door het oogvormig handvat van de pijp loopt een draagband met tabakszak.

Klein draagnet voor mannen.
Vermoedelijk werd dit type draagnet vooral gebruikt voor het opbergen van  tabak.
Wellicht ook voor het bewaren van andere genotmiddelen zoals betelnoten.
Het houten aanhangsel is de kop van een tabakspijp.
Dit soort draagnetten maakte het mannen mogelijk om hun genotmiddelen direct bij de hand te hebben wanneer zij op pad gingen, bijvoorbeeld naar de tuinen of naar een ander dorp.

"
RV-245-25a,Onderdeel van een betelstamper,sirihstamper (onderdeel),Zie 245-b en 245-c.
RV-245-25b,Staaf voor een betelstamper,sirihstamper (onderdeel),Staaf voor sirihstamper. Dient om de benodigdheden fijn te stampen voor oude lieden die niet meer behoorlijk kunnen kauwen.
RV-245-25c,Betelstamper,sirihstamper (onderdeel),Dient om de gestampte benodigdheden door elkaar te roeren en het mengsel uit te scheppen.
RV-370-2969,Beteldoos,doos,Doos met een ketting aan elkaar verbonden; gebruikt voor de sirihpruim.
RV-370-2977a,Knoop voor een beteldoek,sierknoop,"Versiering van een sirihdoek ; gouden sierknoop, zeer fijn bewerkt ; randen om de openingen gekarteld, op de punten der sterren bloemvormige figuren ; tussen de sterren een rij uitstekende punten, door met blauw email gevulde bloemfiguren bekroond"
RV-493-1,Beteldoos,sirihdoos,
RV-555-1,Betelstel,sirihdoos ; sirihstel,
RV-761-195,Beteldoos,sirihdoos,
RV-761-198,Beteldoos,sirihdoos,inventariskaart ontbreekt
RV-1239-414,Beteldoos,sirihdoos,
RV-1429-1,Versiering voor beteldoek,versiering voor sirihdoek,
RV-1429-1a,Versiering voor beteldoek,versiering voor sirihdoek,
RV-1429-15,Beteltas,sirihtas,
RV-1429-16,Beteltas,sirihtas,
RV-1429-16a,Beteltas,sirihtas,
RV-1429-37,Beteltas,sirihtas,
RV-1429-70,Betelbak,sirihbak,
RV-1429-169,Beteltas,sirihtas,
RV-1429-170,Beteltas,sirihtas,
RV-1429-171,Beteltas,sirihtas,
RV-1429-172,Beteltas,sirihtas,
RV-1429-174,Beteltas,sirihtas,
RV-1468-213,Beteltas,sirihtas,
RV-1468-215,Beteltas,sirihtas,
RV-1468-216,Beteltas,sirihtas,
RV-1468-219,Beteldoek,sirihdoek,
RV-1468-246,Beteltas,sirihtas,
RV-1468-249,Beteltas,sirihtas,
