ObjectNumber,Title,ObjectName,Description
TM-1288-2d,"MESSINGEN POT MET EEN RONDE VOET VOOR HET BEWAREN VAN NOTEN, ONDERDEEL VAN EEN SIRIHSTEL",Sirihstel (onderdeel),
TM-1288-2e,"BOLVORMIGE MESSINGEN BAK MET EEN OVERSCHUIVENDE DEKSEL, ONDERDEEL VAN EEN SIRIHSTEL",Sirihstel (onderdeel),
TM-1288-2f,"BOLVORMIGE MESSINGEN BAK, ONDERDEEL VAN EEN SIRIHSTEL",Sirihstel (onderdeel),
TM-13-3,SIRIHDOOS,,Herk: Indonesie Soela Eilanden
TM-1322-133,"GEVLOCHTEN TAS VOOR HET BEWAREN VAN SIRIH, PRUIMTABAK",Sirihtas,
TM-1322-134,"GEVLOCHTEN TAS VOOR HET BEWAREN VAN SIRIH, PRUIMTABAK",Sirihtas,
TM-1322-135,"GEVLOCHTEN TAS VOOR HET BEWAREN VAN SIRIH, PRUIMTABAK",Sirihtas,
TM-1322-136,"GEVLOCHTEN TAS VOOR HET BEWAREN VAN SIRIH, PRUIMTABAK",Sirihtas,
TM-1322-137,"GEVLOCHTEN TAS VOOR HET BEWAREN VAN SIRIH, PRUIMTABAK",Sirihtas,
TM-1322-138,"GEVLOCHTEN TAS VOOR HET BEWAREN VAN SIRIH, PRUIMTABAK",Sirihtas,
TM-1322-139,"GEVLOCHTEN TAS VOOR HET BEWAREN VAN SIRIH, PRUIMTABAK",Sirihtas,
TM-1322-200,SIRIHHOUDER GEMAAKT VAN BAMBOE MET INGEKRASTE VERSIERING,Sirihhouder,
TM-1322-201,SIRIHHOUDER GEMAAKT VAN BAMBOE MET INGEKRASTE VERSIERING,Sirihhouder,
TM-1322-202,SIRIHHOUDER GEMAAKT VAN BAMBOE MET INGEKRASTE VERSIERING,Sirihhouder,
TM-1322-203,"KALKHOUDER GEMAAKT VAN EEN DOP VAN EEN KOKOSNOOT, VOOR HET BEWAREN VAN KALK DIE WERD GEBRUIKT BIJ HET SIRIHKAUWEN.",Kalkhouder,"Houder voor de bij het sirihkauwen gebruikte kalk; deze verzacht de bittere smaak van de sirih. Het gehele oppervlak van de kalkhouder is bedekt met ingesneden grote spiraalvormen. Tussen de lijnen van de spiralen zijn kleinere inkervingen gemaakt die daar dwars op staan.

Een kalkhouder is gemaakt voor het bewaren van kalk. De meeste kalkhouders werden gemaakt van de Lagenaria kalebas. Een kalkhouder gemaakt van kokosnoot was special voor de vrouwen van het dorphoofd. 

De kalkhouder wordt afgesloten door een spatel die aan de bovenkant versierd werd met snijwerk. De kalk werd ingenomen met deze spatel. 

Bijna elke man en vrouw had een kalkhouder in het bezit. Kalk en betelnoten (sirih) waren een genotsmiddel wat opgelikt werd of waarop werd gekauwd. De kalk verzachtte de bittere smaak van de sirih.
(Greub, 1992: 118).

Kalk (gemaakt van gebrande en vermorzelde schelpen) wordt gebruikt bij het betel kauwen. De kalk wordt op een zogenaamd met speeksel bevochtigd likstokje naar de mond gebracht. Het mengsel van fijngekauwde betelnoot en kalk kan als genotmiddel worden beschouwd; het heeft een geestverruimende werking. De kalk wordt in kalkhouders bewaard.

Het hele oppervlak is versierd met spiraalmotieven, een versieringspatroon dat ook wordt aangetroffen op kokers van kalebas, bamboe, benen dolken en tromwanden. Ook bij vele van de ovale en ronde schalen -typische producten van de Sentanimeer kunst- is in het snijwerk aan de onderkant dit spiraalmotief te herkennen. De spiraalvorm is een van de voornaamste motieven. Deze komt in twee versies voor, de enkelvoudige en de dubbele spiraalvorm.
 
Kalkhouders behoorden tot het bezit van vrijwel elke man en vrouw. De echtgenoten van hoofdlieden onderscheidden zich door het gebruik van kalkhouders die gemaakt waren van kokosschaal (zie RMV 1528-118 en 4949-19). In tegenstelling tot de kalkkalebassen werden de kalkhouders van kokosschaal geheel bedekt met ingesneden motieven. Alle kalkkalebassen werden voorzien van een spatel of likstok. Deze variëren van eenvoudige onversierde stokjes tot exemplaren waarvan de greep uitgebreid van snijwerk was voorzien, soms zelfs in de vorm van een mensenfiguur. Het gebruik van deze rijk geornamenteerde likstokjes was voorbehouden aan belangrijke mensen, ouderen, hoofden van clans en hun vrouwen en families. Tegenwoordig worden in de dorpen aan het Sentanimeer nog maar weinig van dergelijke kalkkalebassen aangetroffen, al wordt er nog onverminderd betel gekauwd. De kwetsbare kalebassen zijn vervangen door plastic kommen, lege bierblikjes e.d. 
HI en DS 1999

Lime containers were among the possession of nearly every man and woman. Most followed the custom of chewing lime and the betel nut as a kind of stimulant.
Most of the lime containers were made from the lagenaria gourd. Yet, the wives of chiefs possessed lime containers made of coconut shell. They were completely covered by an incised decorations, the pattern being formed by the ridges. The incision might be rubbed with lime. The decoration was done by specialists.
All lime gourds were provided with spatula which is missing here. These instrument vary in shape from undecorated sticks to objects with elaborately carved handles.
Betel chewing is still common practice. The  plastic cups or empty beer cans replaced the former materials. 
Almost all artefacts in the Sentani region were adorned with engravings, paintings or burned with figurative and geometrical designs, often interlocking spiral ornaments (referred to as fouw). These decorations are labelled as homo, a term that can be translated as ‘’writing’’ and refers both to sculpting and painting.  In addition to aesthetically enhancing artefacts, homo give information about the person, family, and village who owned the object. Specific designs were used by particular groups of people and passed on from one generation to another. Each family or clan had its own designs that were kept. In addition, political alliances between villages were visualised by the use of specific designs. Designs and ornaments have mythological origins. This is suggested by local narratives in which decorations often figure in relation to spirits and  ancestors. The clans used to hold control over  the reproduction of the animal’s images."
TM-1322-204a,"KALKHOUDER GEMAAKT VAN EEN KALEBAS, VERSIERD MET INGEBRANDE MOTIEVEN (MET KALKSPATEL TM-1322-204B)",Kalkhouder,"Houder voor de bij het sirihkauwen gebruikte kalk; deze verzacht de bittere smaak van de sirih.

Kalk (gemaakt van gebrande en vermorzelde schelpen) wordt gebruikt bij het betel kauwen. De kalk wordt op een zogenaamd met speeksel bevochtigd likstokje naar de mond gebracht. Het mengsel van fijngekauwde betelnoot en kalk kan als genotmiddel worden beschouwd; het heeft een geestverruimende werking. De kalk wordt in kalkhouders bewaard.

De volgende informatie is gebaseerd op: Kooijman and Hoogerbrugge 1992. Kalkkokers zijn vooral gemaakt uit bepaalde uitgeholde en gedroogde vruchten, zoals deze kalebas.
De meeste exemplaren zijn vervaardigd uit de ""lagenaria""-soort. Hierin worden twee typen onderscheiden: 
(a) een komkommervorm, bestemd voor de kalkhouders van de mannen;
(b) een peervorm, bestemd voor de kalkhouders van de vrouwen.
Er zijn ook exemplaren bekend die gemaakt zijn uit de schaal van de kokosnoot.

De versiering, indien aanwezig, loopt uiteen. De wand van de kalebas vertoont onder andere spiraalmotieven, een versieringspatroon dat ook wordt aangetroffen op kokers van bamboe, benen dolken en tromwanden. Ook bij vele van de ovale en ronde schalen -typische producten van de Sentanimeer kunst- is in het snijwerk aan de onderkant dit spiraalmotief te herkennen. De spiraalvorm is een van de voornaamste motieven. Deze komt in twee versies voor, de enkelvoudige en de dubbele spiraalvorm.

De versiering werd in de huid van de kalebas gebrand met het gloeiende uiteinde van een aangescherpte sagopalmbladnerf, terwijl er voortdurend tegen geblazen werd om het brandend te houden. Deze delicate techniek vormt de verklaring voor het feit dat de aangebrachte lijnen soms onregelmatig verlopen. Voor de toepassing van deze techniek waren talent en ervaring vereist.
Er waren dan ook specialisten die in dit werk bedreven waren. Op hen werd een beroep gedaan wanneer er behoefte bestond aan dergelijke fraai versierde kalkkalebassen. 
 
Kalkhouders behoorden tot het bezit van vrijwel elke man en vrouw. De echtgenoten van hoofdlieden onderscheidden zich door het gebruik van kalkhouders die gemaakt waren van kokosschaal (zie RMV 1528-118 en 4949-19). In tegenstelling tot de kalkkalebassen werden de kalkhouders van kokosschaal geheel bedekt met ingesneden motieven. Alle kalkkalebassen werden voorzien van een spatel of likstok. Deze variëren van eenvoudige onversierde stokjes tot exemplaren waarvan de greep uitgebreid van snijwerk was voorzien, soms zelfs in de vorm van een mensenfiguur. Het gebruik van deze rijk geornamenteerde likstokjes was voorbehouden aan belangrijke mensen, ouderen, hoofden van clans en hun vrouwen en families. Tegenwoordig worden in de dorpen aan het Sentanimeer nog maar weinig van dergelijke kalkkalebassen aangetroffen, al wordt er nog onverminderd betel gekauwd. De kwetsbare kalebassen zijn vervangen door plastic kommen, lege bierblikjes e.d. 
HI en DS 1999

Lime containers were among the possession of nearly every man and woman. Most followed the custom of chewing lime and the betel nut as a kind of stimulant.
Most of the lime containers were made from the lagenaria gourd. Yet, the wives of chiefs possessed lime containers made of coconut shell. They were completely covered by an incised decorations, the pattern being formed by the ridges. The incision might be rubbed with lime. The decoration was done by specialists.
All lime gourds were provided with spatula which is missing here. These instrument vary in shape from undecorated sticks to objects with elaborately carved handles.
Betel chewing is still common practice. The  plastic cups or empty beer cans replaced the former materials. 
Almost all artefacts in the Sentani region were adorned with engravings, paintings or burned with figurative and geometrical designs, often interlocking spiral ornaments (referred to as fouw). These decorations are labelled as homo, a term that can be translated as ‘’writing’’ and refers both to sculpting and painting.  In addition to aesthetically enhancing artefacts, homo give information about the person, family, and village who owned the object. Specific designs were used by particular groups of people and passed on from one generation to another. Each family or clan had its own designs that were kept. In addition, political alliances between villages were visualised by the use of specific designs. Designs and ornaments have mythological origins. This is suggested by local narratives in which decorations often figure in relation to spirits and  ancestors. The clans used to hold control over  the reproduction of the animal’s images."
TM-1322-205,"KALKHOUDER GEMAAKT VAN EEN KALEBAS, VOOR HET BEWAREN VAN KALK DIE WERD GEBRUIKT BIJ HET SIRIHKAUWEN",Kalkhouder,Houder voor de bij het sirihkauwen gebruikte kalk; deze verzacht de bittere smaak van de sirih.
TM-1322-206,"KALKHOUDER GEMAAKT VAN EEN KALEBAS, VERSIERD MET INGEKRASTE MOTIEVEN",Kalkhouder,"Deze kalkhouder heeft ingekraste puntige figuren en spiraalvormen. De zwarte figuren zijn met boomhars opgewreven.

Een kalkkoker is een versierde kalebas gemaakt voor het bewaren van kalk. De spiraalvormige patronen zijn in de kalebas gebrand. De kalkhouder wordt afgesloten door een spatel die aan de bovenkant versierd is met snijwerk. De kalk werd ingenomen met deze spatel. 

Bijna elke man en vrouw had een kalkhouder in het bezit. Kalk en betelnoten (sirih) waren een genotsmiddel wat opgelikt werd of waarop werd gekauwd. De kalk verzacht de bittere smaak van de sirih. De meeste kalkhouders werden gemaakt van de Lagenaria kalebas. Er zijn twee vormen te onderscheiden: een komkommervorm en een peervorm die voor vrouwen was. De vrouwen van het dorphoofd hadden speciale kalkhouders gemaakt van kokosnoot (Greub, 1992: 118).

Kalk (gemaakt van gebrande en vermorzelde schelpen) wordt gebruikt bij het betel kauwen. De kalk wordt op een zogenaamd met speeksel bevochtigd likstokje naar de mond gebracht. Het mengsel van fijngekauwde betelnoot en kalk kan als genotmiddel worden beschouwd; het heeft een geestverruimende werking. De kalk wordt in kalkhouders bewaard.

De volgende informatie is gebaseerd op: Kooijman and Hoogerbrugge 1992. Kalkkokers zijn vooral gemaakt uit bepaalde uitgeholde en gedroogde vruchten, zoals deze kalebas.
De meeste exemplaren zijn vervaardigd uit de ""lagenaria""-soort. Hierin worden twee typen onderscheiden: 
(a) een komkommervorm, bestemd voor de kalkhouders van de mannen;
(b) een peervorm, bestemd voor de kalkhouders van de vrouwen.
Er zijn ook exemplaren bekend die gemaakt zijn uit de schaal van de kokosnoot.

De versiering, indien aanwezig, loopt uiteen. De wand van de kalebas vertoont onder andere spiraalmotieven, een versieringspatroon dat ook wordt aangetroffen op kokers van bamboe, benen dolken en tromwanden. Ook bij vele van de ovale en ronde schalen -typische producten van de Sentanimeer kunst- is in het snijwerk aan de onderkant dit spiraalmotief te herkennen. De spiraalvorm is een van de voornaamste motieven. Deze komt in twee versies voor, de enkelvoudige en de dubbele spiraalvorm.

De versiering werd in de huid van de kalebas gebrand met het gloeiende uiteinde van een aangescherpte sagopalmbladnerf, terwijl er voortdurend tegen geblazen werd om het brandend te houden. Deze delicate techniek vormt de verklaring voor het feit dat de aangebrachte lijnen soms onregelmatig verlopen. Voor de toepassing van deze techniek waren talent en ervaring vereist.
Er waren dan ook specialisten die in dit werk bedreven waren. Op hen werd een beroep gedaan wanneer er behoefte bestond aan dergelijke fraai versierde kalkkalebassen. 
 
Kalkhouders behoorden tot het bezit van vrijwel elke man en vrouw. De echtgenoten van hoofdlieden onderscheidden zich door het gebruik van kalkhouders die gemaakt waren van kokosschaal (zie RMV 1528-118 en 4949-19). In tegenstelling tot de kalkkalebassen werden de kalkhouders van kokosschaal geheel bedekt met ingesneden motieven. Alle kalkkalebassen werden voorzien van een spatel of likstok. Deze variëren van eenvoudige onversierde stokjes tot exemplaren waarvan de greep uitgebreid van snijwerk was voorzien, soms zelfs in de vorm van een mensenfiguur. Het gebruik van deze rijk geornamenteerde likstokjes was voorbehouden aan belangrijke mensen, ouderen, hoofden van clans en hun vrouwen en families. Tegenwoordig worden in de dorpen aan het Sentanimeer nog maar weinig van dergelijke kalkkalebassen aangetroffen, al wordt er nog onverminderd betel gekauwd. De kwetsbare kalebassen zijn vervangen door plastic kommen, lege bierblikjes e.d. 
HI en DS 1999

Lime containers were among the possession of nearly every man and woman. Most followed the custom of chewing lime and the betel nut as a kind of stimulant.
Most of the lime containers were made from the lagenaria gourd. Yet, the wives of chiefs possessed lime containers made of coconut shell. They were completely covered by an incised decorations, the pattern being formed by the ridges. The incision might be rubbed with lime. The decoration was done by specialists.
All lime gourds were provided with spatula which is missing here. These instrument vary in shape from undecorated sticks to objects with elaborately carved handles.
Betel chewing is still common practice. The  plastic cups or empty beer cans replaced the former materials. 
Almost all artefacts in the Sentani region were adorned with engravings, paintings or burned with figurative and geometrical designs, often interlocking spiral ornaments (referred to as fouw). These decorations are labelled as homo, a term that can be translated as ‘’writing’’ and refers both to sculpting and painting.  In addition to aesthetically enhancing artefacts, homo give information about the person, family, and village who owned the object. Specific designs were used by particular groups of people and passed on from one generation to another. Each family or clan had its own designs that were kept. In addition, political alliances between villages were visualised by the use of specific designs. Designs and ornaments have mythological origins. This is suggested by local narratives in which decorations often figure in relation to spirits and  ancestors. The clans used to hold control over  the reproduction of the animal’s images.


Vervaardiging
De kalebassen werden met een lang puntig stuk hout schoon geschraapt. De buitenkant werd met zand schoongemaakt. Daarna werden de kalebassen op een stok in de zon gezet waar ze hun gele kleur aan ontlenen (Nova Guinea Vol. III, 1909-1917: 21).
De figuren werden in de schil van de kalebas gebrand. Dit werd doormiddel van het gloeiende uiteinde van een gescherpt rib van een sagopalmblad gedaan. Op het uiteinde werd voordurend geblazen om het gloeiende te houden. Nadat de kalebassen bewerkt waren, werden ze ingesmeerd met kalk om zo de donkere motieven beter uit te laten komen op de witte achtergrond (Greub, 1992: 118). De mannen produceerden en versierden deze kalkkokers (Nova Guinea Vol. III, 1909-1917: 21)"
TM-1322-208,"HOUTEN SPATEL VOOR DE KALK DIE GEKAUWD WORDT MET SIRIH, PRUIMTABAK",Spatel,Kalkspatel voor de bij het sirihkauwen gebruikte kalk; deze verzacht de bittere smaak van de sirih.
TM-1322-431,SIRIHTAS VAN GEVLOCHTEN RIET MET DEKSEL,Sirihtas,
TM-1322-92,GEVLOCHTEN DOOS MET DEKSEL,Mand,"Langwerpige gevlochten doos met deksel. De buitenzijde is versierd met Andreaskruizen. Aan de binnenkant bevindt zich een kleiner doosje, dat vermoedelijk gebruikt werd voor sirihpruimbenodigdheden."
TM-1322-93,GEVLOCHTEN DOOS MET DEKSEL,Mand,"Langwerpige gevlochten doos met deksel. De buitenzijde is versierd met Andreaskruizen. Aan de binnenkant bevindt zich een kleiner doosje, dat vermoedelijk gebruikt werd voor sirihpruimbenodigdheden."
TM-1329-1,DRAAGZAK VAN NOTABELE MANNEN VOOR HET DRAGEN VAN SIRIH EN ANDERE BENODIGDHEDEN,Zak,"Volgens de museumzettel bevinden zich in de zak de volgende voorwerpen: tabakspijp; tabaksdoos, bamboekokertje; sirih-stamper; mesje om pinang te snijden; pinang; sirih; tabak; sas-doosje; toetssteen voor het bepalen van goudgehalte, haartangetje; een beurs van vlechtwerk e.d."
TM-1330-105,SIRIHDOOS MET DEKSEL VAN GEVLOCHTEN ROTAN,Sirihdoos,
TM-1330-127,HOUTEN SIRIHSTAMPER,Sirihgereedschap,
TM-1330-135,KLEINE SIRIHTAS VAN BAMBOE ZONDER DEKSEL,Sirihhouder,
TM-1330-15,HOUTEN BETELDOOS,Sirihdoos,
TM-1330-21,SIRIHMAND MET DIVERSE VAKKEN EN DEKSEL,Sirihdoos,
TM-1330-405,BESCHILDERDE HOUTEN SIRIHDOOS MET ZES VAKKEN EN SIERSNIJWERK,Sirihdoos,
TM-1330-42,SIRIHTAS VAN GEVLOCHTEN BAMBOEREPEN,Sirihtas,
TM-1330-482,SIRIHTAS VAN GEVLOCHTEN ROTANREPEN MET EEN HOUTEN VOETSTUK,Sirihhouder,
TM-1330-57,BAMBOE SIRIHTAS MET DEKSEL,Sirihtas,
TM-1330-64,KLEINE SIRIHTAS MET DEKSEL VAN GEVLOCHTEN BAMBOEREPEN,Sirihhouder,
