LinkedTermID,TermMasterID,TermID,Term,Term,TermType,ThesXrefType,ObjectNumber,Title,ObjectName,Description
10050727,10031368,10050727,plantaardig materiaa : pinang,plantaardig materiaa : pinang,Descriptor,Materiaal: Plantaardig (RM),RV-929-363,DOOS VOOR PINANG,doos,"In de doos bevindt zich een ronde doos met stokjes met daarop gestoken pinang.  
Het kauwen van de betelnoot is een wijdverbreid fenomeen in Melanesië. Het betelmengsel bestaat uit de noot van de arecapalm (ook wel pinang genoemd), de vrucht of de noten van de betelpeper (Piper betle en verwante soorten) en een soort kalk dat een mengsel is van verbrand koraal en vermalen kalksteen. Het kauwen hiervan heeft een stimulerend effect; het verdrijft de vermoeidheid en honger. Door veelvuldig gebruik kleuren de tanden rood. De kalk werd bewaard in speciale bamboekokers. De bamboe kokers werden vaak versierd met ingekraste geometrische patronen. Ook kalebassen konden als kalkhouder dienen."
10050727,10031368,10050727,plantaardig materiaa : pinang,plantaardig materiaa : pinang,Descriptor,Materiaal: Plantaardig (RM),RV-929-372,BETELDOOS,beteldoos,"De doos bevat een tweede van dezelfde vorm, waarvan het vlak van het deksel eveneens met diagonaal vlechtwerk van rode, zwarte en gele strepen is bekleed en waardoor ruiten en schuine strepen in die kleuren zijn gevormd. In de doos bevinden zich enige, aan stokjes gestoken stukken pinang.

Het kauwen van de betelnoot of sirih is een wijdverbreid fenomeen in Melanesië. Het betelmengsel bestaat uit de noot van de arecapalm (ook wel pinang genoemd), de vrucht of de noten van de betelpeper (Piper betle en verwante soorten) en een soort kalk dat een mengsel is van verbrand koraal en vermalen kalksteen. Het kauwen hiervan heeft een stimulerend effect; het verdrijft de vermoeidheid en honger. Door veelvuldig gebruik kleuren de tanden rood. De kalk werd bewaard in speciale bamboekokers. De bamboe kokers werden vaak versierd met ingekraste geometrische patronen. Ook kalebassen konden als kalkhouder dienen."
10050727,10031368,10050727,plantaardig materiaa : pinang,plantaardig materiaa : pinang,Descriptor,Materiaal: Plantaardig (RM),RV-1241-369a,VISPIJL,vispijl,Een vispijl gemaakt van bamboe. De pijl heeft drie uitstaande punten. Vispijlen als deze worden op de eilanden van Maluku Tenggara gebruikt voor de rifvisserij. Getracht wordt er kleine visjes mee te spiezen. Het aantal - vaak getande - punten per pijl kan variëren.
10050727,10031368,10050727,plantaardig materiaa : pinang,plantaardig materiaa : pinang,Descriptor,Materiaal: Plantaardig (RM),RV-1241-369b,VISPIJL,vispijl,Vispijlen als deze worden op de eilanden van Maluku Tenggara gebruikt voor de rifvisserij. Getracht wordt er kleine visjes mee te spiezen. Het aantal - vaak getande - punten per pijl kan variëren.
10050727,10031368,10050727,plantaardig materiaa : pinang,plantaardig materiaa : pinang,Descriptor,Materiaal: Plantaardig (RM),RV-1241-369c,VISPIJL,vispijl,Vispijlen als deze worden op de eilanden van Maluku Tenggara gebruikt voor de rifvisserij. Getracht wordt er kleine visjes mee te spiezen. Het aantal - vaak getande - punten per pijl kan variëren.
10050727,10031368,10050727,plantaardig materiaa : pinang,plantaardig materiaa : pinang,Descriptor,Materiaal: Plantaardig (RM),RV-1241-369d,VISPIJL,vispijl,Vispijlen als deze worden op de eilanden van Maluku Tenggara gebruikt voor de rifvisserij. Getracht wordt er kleine visjes mee te spiezen. Het aantal - vaak getande - punten per pijl kan variëren.
10050727,10031368,10050727,plantaardig materiaa : pinang,plantaardig materiaa : pinang,Descriptor,Materiaal: Plantaardig (RM),RV-1241-369e,VISPIJL,vispijl,Vispijlen als deze worden op de eilanden van Maluku Tenggara gebruikt voor de rifvisserij. Getracht wordt er kleine visjes mee te spiezen. Het aantal - vaak getande - punten per pijl kan variëren.
10050727,10031368,10050727,plantaardig materiaa : pinang,plantaardig materiaa : pinang,Descriptor,Materiaal: Plantaardig (RM),RV-1241-369f,VISPIJL,vispijl,Vispijlen als deze worden op de eilanden van Maluku Tenggara gebruikt voor de rifvisserij. Getracht wordt er kleine visjes mee te spiezen. Het aantal - vaak getande - punten per pijl kan variëren.
10050727,10031368,10050727,plantaardig materiaa : pinang,plantaardig materiaa : pinang,Descriptor,Materiaal: Plantaardig (RM),RV-1241-369g,VISPIJL,vispijl,Vispijlen als deze worden op de eilanden van Maluku Tenggara gebruikt voor de rifvisserij. Getracht wordt er kleine visjes mee te spiezen. Het aantal - vaak getande - punten per pijl kan variëren.
10050727,10031368,10050727,plantaardig materiaa : pinang,plantaardig materiaa : pinang,Descriptor,Materiaal: Plantaardig (RM),RV-1241-369h,VISPIJL,vispijl,Vispijlen als deze worden op de eilanden van Maluku Tenggara gebruikt voor de rifvisserij. Getracht wordt er kleine visjes mee te spiezen. Het aantal - vaak getande - punten per pijl kan variëren.
10050727,10031368,10050727,plantaardig materiaa : pinang,plantaardig materiaa : pinang,Descriptor,Materiaal: Plantaardig (RM),RV-1241-369i,VISPIJL,vispijl,Vispijlen als deze worden op de eilanden van Maluku Tenggara gebruikt voor de rifvisserij. Getracht wordt er kleine visjes mee te spiezen. Het aantal - vaak getande - punten per pijl kan variëren.
10050727,10031368,10050727,plantaardig materiaa : pinang,plantaardig materiaa : pinang,Descriptor,Materiaal: Plantaardig (RM),RV-1241-369j,VISPIJL,vispijl,Vispijlen als deze worden op de eilanden van Maluku Tenggara gebruikt voor de rifvisserij. Getracht wordt er kleine visjes mee te spiezen. Het aantal - vaak getande - punten per pijl kan variëren.
10050727,10031368,10050727,plantaardig materiaa : pinang,plantaardig materiaa : pinang,Descriptor,Materiaal: Plantaardig (RM),RV-1241-369k,VISPIJL,vispijl,Vispijlen als deze worden op de eilanden van Maluku Tenggara gebruikt voor de rifvisserij. Getracht wordt er kleine visjes mee te spiezen. Het aantal - vaak getande - punten per pijl kan variëren.
10050727,10031368,10050727,plantaardig materiaa : pinang,plantaardig materiaa : pinang,Descriptor,Materiaal: Plantaardig (RM),RV-1241-369l,VISPIJL,vispijl,Vispijlen als deze worden op de eilanden van Maluku Tenggara gebruikt voor de rifvisserij. Getracht wordt er kleine visjes mee te spiezen. Het aantal - vaak getande - punten per pijl kan variëren.
10050727,10031368,10050727,plantaardig materiaa : pinang,plantaardig materiaa : pinang,Descriptor,Materiaal: Plantaardig (RM),RV-1241-369m,VISPIJL,vispijl,Vispijlen als deze worden op de eilanden van Maluku Tenggara gebruikt voor de rifvisserij. Getracht wordt er kleine visjes mee te spiezen. Het aantal - vaak getande - punten per pijl kan variëren.
10050728,10031369,10050728,plantaardig materiaa : pinang x?,plantaardig materiaa : pinang x?,Descriptor,Materiaal: Plantaardig (RM),RV-1067-22,Speer,speer,NULL
10050728,10031369,10050728,plantaardig materiaa : pinang x?,plantaardig materiaa : pinang x?,Descriptor,Materiaal: Plantaardig (RM),RV-1067-23,Speer,speer,NULL
10050808,10031449,10050808,plantaardig materiaa : sirih,plantaardig materiaa : sirih,Descriptor,Materiaal: Plantaardig (RM),RV-1183-204,Beteldoos,beteldoos,"Beteldoos; van geelkoper. In doorsnede schelpvormig,met om een scharnier draaiend deksel, waaraan een lipje. De buitenrand van het deksel uitgeschulpt. Op het bovenvlak radiale groeven, die in een effen driehoek samenkomen. Dit doosje is zwaar verroest.

Voor het bewaren van betelnoten en -bladeren."
10052058,10032699,10052058,"vezel : vezel, pinangnoot-","vezel : vezel, pinangnoot-",Descriptor,Materiaal: Plantaardig (RM),RV-370-1598,Pinangvezel,pinangvezel,Pinangvezel in een van bamboerepen gevlochten zak.
10052580,10033221,10052580,"vrucht : vrucht, pinang-vrucht","vrucht : vrucht, pinang-vrucht",Descriptor,Materiaal: Plantaardig (RM),RV-831-72,Beeld met offerande,beeld met offerande,Beeld met offerande. Het wordt in de buurt van het huis tegen een stok bevestigd.
10052581,10033222,10052581,"vrucht : vrucht, pinangvrucht","vrucht : vrucht, pinangvrucht",Descriptor,Materiaal: Plantaardig (RM),RV-929-19,KAM,kam,Deze sierkam hoorde tot de dagelijkse opsmuk van mannen. Vaak werden verschillende kammen in verschillende hoeken in de haren gestoken. De kromme handgreep zorgt ervoor dat er een heel speels effect gecreëerd wordt.
10052581,10033222,10052581,"vrucht : vrucht, pinangvrucht","vrucht : vrucht, pinangvrucht",Descriptor,Materiaal: Plantaardig (RM),RV-929-20,KAM,kam,"In de Geelvinkbaai besteedde de inheemse bevolking en met name de mannen veel aandacht aan hun uiterlijk en dan vooral het kapsel. Vaak staken zij kammen in hun haardos zodat deze de gewenste vorm kreeg of om zich te krabben. De kammen werden vaak versierd met veren, kralen of rode lapjes."
10052581,10033222,10052581,"vrucht : vrucht, pinangvrucht","vrucht : vrucht, pinangvrucht",Descriptor,Materiaal: Plantaardig (RM),RV-929-22,KAM,kam,"In de Geelvinkbaai besteedde de inheemse bevolking en met name de mannen veel aandacht aan hun uiterlijk en dan vooral het kapsel. Vaak staken zij kammen in hun haardos zodat deze de gewenste vorm kreeg of om zich te krabben. De kammen werden vaak versierd met veren, kralen of rode lapjes."
10052581,10033222,10052581,"vrucht : vrucht, pinangvrucht","vrucht : vrucht, pinangvrucht",Descriptor,Materiaal: Plantaardig (RM),RV-929-23,KAM,kam,"In de Geelvinkbaai besteedde de inheemse bevolking en met name de mannen veel aandacht aan hun uiterlijk en dan vooral het kapsel. Vaak staken zij kammen in hun haardos zodat deze de gewenste vorm kreeg of om zich te krabben. De kammen werden vaak versierd met veren, kralen of rode lapjes."
10052581,10033222,10052581,"vrucht : vrucht, pinangvrucht","vrucht : vrucht, pinangvrucht",Descriptor,Materiaal: Plantaardig (RM),RV-932-20,Kam,kam,NULL
10052581,10033222,10052581,"vrucht : vrucht, pinangvrucht","vrucht : vrucht, pinangvrucht",Descriptor,Materiaal: Plantaardig (RM),RV-1971-1324,KAM,kam,"Van bamboe, met vijf rondgemaakte tanden. Bij de oorsprong met een 2 cm brede vlechting van roodbruin vezeltouw, waardoor de tanden op afstand gehouden worden. Het naar boven smaller wordende handvat is met rood katoen omwikkeld, op één punt franjegewijs afhangend. De handgreep omgebogen en in die stand gehouden door een bruin-rode vezeldraad, van vlechting naar bovenkant. Op het uiteinde van de handgreep is een pinangvrucht gestoken.

In de Geelvinkbaai besteedde de inheemse bevolking en met name de mannen veel aandacht aan hun uiterlijk en dan vooral het kapsel. Vaak staken zij kammen in hun haardos zodat deze de gewenste vorm kreeg of om zich te krabben. De kammen werden vaak versierd met veren, kralen of rode lapjes."
10055757,10036398,10055757,"kalk : kalk, sirihkalk","kalk : kalk, sirihkalk",Descriptor,Materiaal: Anders (RM),RV-816-134,KALKKOKOSNOOT,kalkhouder,"Een hoeveelheid kalk, die bewaard word in een kleine aan het ene einde puntig uitlopende kokosnoot. De kalk wordt gebruikt bij het Sirih-Pinang-kauwen."
10086086,10049671,10086086,sirih en accessoires,sirih en accessoires,Descriptor,FUNCTIE EN CONTEXT,RV-1002-38,Kalkdoos,kalkdoos,NULL
10086086,10049671,10086087,sirih en accessoires,sirih-gereedschap,Alternate Term,FUNCTIE EN CONTEXT,RV-1002-38,Kalkdoos,kalkdoos,NULL
10086086,10049671,10087629,sirih en accessoires,sirih and accessories,British Equivalent,FUNCTIE EN CONTEXT,RV-1002-38,Kalkdoos,kalkdoos,NULL
10086086,10049671,10086086,sirih en accessoires,sirih en accessoires,Descriptor,FUNCTIE EN CONTEXT,RV-1971-787,KALKHOUDER VAN KALEBAS MET SPATEL,Kalebas & spatel,"Kalkkoker met spatel. Van een peervormige kalebas(Lagenariavr.)
Aan het spitse uiteinde door wegsnijding een ronde opening, waarin een houten spatel, met ovale naar onder toe platter verlopende doorsnede.
De spatel heeft een opengewerkt handvat, bestaande uit twee ruw halve ovalen, daartussen een hele ovaal. Het handvat einde wordt gevormd door een 2cm hoog knopje, naar boven scherp uitlopend. Het handvat is versierd met bosjes haar, coix en erythrinapitten, huid en vezels. In de zijwand van de koker een klein gaatje."
10086086,10049671,10086087,sirih en accessoires,sirih-gereedschap,Alternate Term,FUNCTIE EN CONTEXT,RV-1971-787,KALKHOUDER VAN KALEBAS MET SPATEL,Kalebas & spatel,"Kalkkoker met spatel. Van een peervormige kalebas(Lagenariavr.)
Aan het spitse uiteinde door wegsnijding een ronde opening, waarin een houten spatel, met ovale naar onder toe platter verlopende doorsnede.
De spatel heeft een opengewerkt handvat, bestaande uit twee ruw halve ovalen, daartussen een hele ovaal. Het handvat einde wordt gevormd door een 2cm hoog knopje, naar boven scherp uitlopend. Het handvat is versierd met bosjes haar, coix en erythrinapitten, huid en vezels. In de zijwand van de koker een klein gaatje."
10086086,10049671,10087629,sirih en accessoires,sirih and accessories,British Equivalent,FUNCTIE EN CONTEXT,RV-1971-787,KALKHOUDER VAN KALEBAS MET SPATEL,Kalebas & spatel,"Kalkkoker met spatel. Van een peervormige kalebas(Lagenariavr.)
Aan het spitse uiteinde door wegsnijding een ronde opening, waarin een houten spatel, met ovale naar onder toe platter verlopende doorsnede.
De spatel heeft een opengewerkt handvat, bestaande uit twee ruw halve ovalen, daartussen een hele ovaal. Het handvat einde wordt gevormd door een 2cm hoog knopje, naar boven scherp uitlopend. Het handvat is versierd met bosjes haar, coix en erythrinapitten, huid en vezels. In de zijwand van de koker een klein gaatje."
10086086,10049671,10086086,sirih en accessoires,sirih en accessoires,Descriptor,FUNCTIE EN CONTEXT,RV-1971-792,KALKHOUDER VAN KALEBAS MET KALKSPATEL,Kalebas & spatel,"Koker met spatel.Uit een peervormige uitgeholde kalebas, bij het steeleinde door afsnijding een rond gat, waarin een houten spatel met ronde en ovale verlopende dwarsdoorsnede. De handgreep is ruw kegelvormig met daarop een stompe punt.
Gevuld met fijne kalk. In de zijwand nabij de boven opening een klein gaatje."
10086086,10049671,10086087,sirih en accessoires,sirih-gereedschap,Alternate Term,FUNCTIE EN CONTEXT,RV-1971-792,KALKHOUDER VAN KALEBAS MET KALKSPATEL,Kalebas & spatel,"Koker met spatel.Uit een peervormige uitgeholde kalebas, bij het steeleinde door afsnijding een rond gat, waarin een houten spatel met ronde en ovale verlopende dwarsdoorsnede. De handgreep is ruw kegelvormig met daarop een stompe punt.
Gevuld met fijne kalk. In de zijwand nabij de boven opening een klein gaatje."
10086086,10049671,10087629,sirih en accessoires,sirih and accessories,British Equivalent,FUNCTIE EN CONTEXT,RV-1971-792,KALKHOUDER VAN KALEBAS MET KALKSPATEL,Kalebas & spatel,"Koker met spatel.Uit een peervormige uitgeholde kalebas, bij het steeleinde door afsnijding een rond gat, waarin een houten spatel met ronde en ovale verlopende dwarsdoorsnede. De handgreep is ruw kegelvormig met daarop een stompe punt.
Gevuld met fijne kalk. In de zijwand nabij de boven opening een klein gaatje."
10086086,10049671,10086086,sirih en accessoires,sirih en accessoires,Descriptor,FUNCTIE EN CONTEXT,RV-2332-16,Kalkdoos,kalkdoos,NULL
10086086,10049671,10086087,sirih en accessoires,sirih-gereedschap,Alternate Term,FUNCTIE EN CONTEXT,RV-2332-16,Kalkdoos,kalkdoos,NULL
10086086,10049671,10087629,sirih en accessoires,sirih and accessories,British Equivalent,FUNCTIE EN CONTEXT,RV-2332-16,Kalkdoos,kalkdoos,NULL
10086086,10049671,10086086,sirih en accessoires,sirih en accessoires,Descriptor,FUNCTIE EN CONTEXT,RV-2332-17,Kalkdoos,kalkdoos,NULL
10086086,10049671,10086087,sirih en accessoires,sirih-gereedschap,Alternate Term,FUNCTIE EN CONTEXT,RV-2332-17,Kalkdoos,kalkdoos,NULL
10086086,10049671,10087629,sirih en accessoires,sirih and accessories,British Equivalent,FUNCTIE EN CONTEXT,RV-2332-17,Kalkdoos,kalkdoos,NULL
10086086,10049671,10086086,sirih en accessoires,sirih en accessoires,Descriptor,FUNCTIE EN CONTEXT,RV-1978-10,Kalkdoos,kalkdoos,Blijkbaar machinaal vervaardigd; ingevoerd uit Hongkong. Op het gehele eiland in gebruik.
10086086,10049671,10086087,sirih en accessoires,sirih-gereedschap,Alternate Term,FUNCTIE EN CONTEXT,RV-1978-10,Kalkdoos,kalkdoos,Blijkbaar machinaal vervaardigd; ingevoerd uit Hongkong. Op het gehele eiland in gebruik.
10086086,10049671,10087629,sirih en accessoires,sirih and accessories,British Equivalent,FUNCTIE EN CONTEXT,RV-1978-10,Kalkdoos,kalkdoos,Blijkbaar machinaal vervaardigd; ingevoerd uit Hongkong. Op het gehele eiland in gebruik.
10086086,10049671,10086086,sirih en accessoires,sirih en accessoires,Descriptor,FUNCTIE EN CONTEXT,RV-1978-6,SALAPAH,gambirdoos / kalkdoos,Ook als kalkdoosje in gebruik.
10086086,10049671,10086087,sirih en accessoires,sirih-gereedschap,Alternate Term,FUNCTIE EN CONTEXT,RV-1978-6,SALAPAH,gambirdoos / kalkdoos,Ook als kalkdoosje in gebruik.
10086086,10049671,10087629,sirih en accessoires,sirih and accessories,British Equivalent,FUNCTIE EN CONTEXT,RV-1978-6,SALAPAH,gambirdoos / kalkdoos,Ook als kalkdoosje in gebruik.
10086086,10049671,10086086,sirih en accessoires,sirih en accessoires,Descriptor,FUNCTIE EN CONTEXT,RV-2569-46,Kalkdoos,kalkdoos,NULL
